tier,scene,scene_name,algo,psnr_db,ssim,consistency,score,time_s
public,sample_00,scene_00,score_mri_dps,16.1793,0.6709,0.8914,0.5085,2.74
public,sample_01,scene_01,score_mri_dps,17.3345,0.692,0.9038,0.5309,0.77
public,sample_02,scene_02,score_mri_dps,16.8447,0.6936,0.901,0.5261,0.77
