tier,scene,scene_name,algo,psnr_db,ssim,consistency,score,time_s
public,sample_00,scene_00,score_mri_dps,29.8877,0.8159,0.9225,0.7097,6.53
public,sample_01,scene_01,score_mri_dps,31.6247,0.8519,0.9259,0.7422,6.41
public,sample_02,scene_02,score_mri_dps,31.0549,0.8519,0.9259,0.7365,6.42
